nombre;descripcion;precio;imagen;subcategoria
gel de baño nutritivo lactovit piel normal-seca;botella 900 ml;3,2;https://prod-mercadona.imgix.net/images/53152a442fd411496d67fbe1d38338f2.jpg?fit=crop&h=300&w=300;gel y jabón de manos
gel de baño dermoprotector sanex piel normal;bote 900 ml;3,49;https://prod-mercadona.imgix.net/images/0b77dbefbedca8fd4e66d2998477d142.jpg?fit=crop&h=300&w=300;gel y jabón de manos
gel de ducha exfoliante deliplus textura suave;200 ml;2,45;https://prod-mercadona.imgix.net/images/be38022cf75e7d066c7a5d174f7fb691.jpg?fit=crop&h=300&w=300;gel y jabón de manos
gel de baño 10% urea deliplus piel áspera y deshidratada;botella 500 ml;2;https://prod-mercadona.imgix.net/images/43f4832c298ed398537746e6025b7942.jpg?fit=crop&h=300&w=300;gel y jabón de manos
gel aceite de baño deliplus pieles atópicas;botella 500 ml;3,25;https://prod-mercadona.imgix.net/images/2921878cc61cfbf94779456a091e2dda.jpg?fit=crop&h=300&w=300;gel y jabón de manos
gel de baño natural deliplus piel normal;botella 500 ml;1,5;https://prod-mercadona.imgix.net/images/7742b5574a2ee503dd7d0da565263d5e.jpg?fit=crop&h=300&w=300;gel y jabón de manos
gel de baño exfoliante suave deliplus piel normal;botella 500 ml;2,2;https://prod-mercadona.imgix.net/images/17be25c0e76e8e74e9525cf2cbdce6c0.jpg?fit=crop&h=300&w=300;gel y jabón de manos
set envases rellenables deliplus;paquete 3 ud.;3,75;https://prod-mercadona.imgix.net/images/3130ead6c733965e1d838b41944e7e9d.jpg?fit=crop&h=300&w=300;gel y jabón de manos
lote corporal mujer home moment spa;caja 1 ud.;7;https://prod-mercadona.imgix.net/images/0ddf72d0a2effe1923e617509d8f83ac.jpg?fit=crop&h=300&w=300;gel y jabón de manos
sal de baño para pies flor de mayo menta refrescante;sobre 80 g;0,9;https://prod-mercadona.imgix.net/images/0800b1a221ff456746ac9885c07e4092.jpg?fit=crop&h=300&w=300;gel y jabón de manos
gel de baño elixir d'automne;bote 490 ml;1,8;https://prod-mercadona.imgix.net/images/e204adaba8bbd9b36d06921f026a6e98.jpg?fit=crop&h=300&w=300;gel y jabón de manos
jabón de manos beauty cream bar dove pastilla;caja 100 g;0,8;https://prod-mercadona.imgix.net/images/a43fdb47433ebec6ccf43c644b7027c1.jpg?fit=crop&h=300&w=300;gel y jabón de manos
jabón de manos lavanda deliplus pastilla;paquete 125 g;0,85;https://prod-mercadona.imgix.net/images/d1f659fb59ca98e1e4f73f99c9585474.jpg?fit=crop&h=300&w=300;gel y jabón de manos
jabón de manos natural original heno de pravia pastilla;paquete 3 ud. (450 g);2,3;https://prod-mercadona.imgix.net/images/2285bbf943b474c9f3b1486fc17476b0.jpg?fit=crop&h=300&w=300;gel y jabón de manos
jabón de manos agua termal deliplus pastilla;paquete 125 g;0,85;https://prod-mercadona.imgix.net/images/2a55ada38724d4d008dcf6c96f4a2b17.jpg?fit=crop&h=300&w=300;gel y jabón de manos
jabón de manos glicerina 100% natural deliplus pastilla;paquete 125 g;0,9;https://prod-mercadona.imgix.net/images/6466f1f1c58920bfa973be343e8c71bb.jpg?fit=crop&h=300&w=300;gel y jabón de manos
jabón de manos dermoprotector deliplus líquido;bote 500 ml;0,75;https://prod-mercadona.imgix.net/images/efdbb8edf769b5ded784eb6bdd94a08a.jpg?fit=crop&h=300&w=300;gel y jabón de manos
jabón de manos hidratante con avena deliplus líquido;bote 500 ml;1,15;https://prod-mercadona.imgix.net/images/d2da9b4634bc930c4c41e149d4e7496d.jpg?fit=crop&h=300&w=300;gel y jabón de manos
jabón de manos kids deliplus líquido;bote 500 ml;1,15;https://prod-mercadona.imgix.net/images/204102b20472fffe8d5a43d5eb122b23.jpg?fit=crop&h=300&w=300;gel y jabón de manos
jabón de manos tiernos recuerdos deliplus líquido;bote 500 ml;1,15;https://prod-mercadona.imgix.net/images/1a9bd99d4dac90952d39b5680a09bda1.jpg?fit=crop&h=300&w=300;gel y jabón de manos
jabón de manos natural de glicerina deliplus líquido;bote 500 ml;1,3;https://prod-mercadona.imgix.net/images/e01738349c55a71d67ebb3d601b828ba.jpg?fit=crop&h=300&w=300;gel y jabón de manos
jabón de manos neutralizante de olores deliplus líquido;bote 500 ml;1,5;https://prod-mercadona.imgix.net/images/9cfc8be3ad59f27228239908921ebea2.jpg?fit=crop&h=300&w=300;gel y jabón de manos
jabón de manos sandalwood & coconut deliplus líquido;bote 300 ml;1,95;https://prod-mercadona.imgix.net/images/7f08e50161fa3ea65623554f3d601967.jpg?fit=crop&h=300&w=300;gel y jabón de manos
gel limpiador de manos sin aclarado deliplus fragancia frutal;bote 50 ml;1,3;https://prod-mercadona.imgix.net/images/7715399a31afeb959ba47a597edaf072.jpg?fit=crop&h=300&w=300;gel y jabón de manos
gel de manos hidroalcohólico 70% alcohol deliplus sin aclarado;botella 250 ml;2,2;https://prod-mercadona.imgix.net/images/315b168e3717b781852bd8b97ad6df18.jpg?fit=crop&h=300&w=300;gel y jabón de manos
gel de manos higienizante sin aclarado deliplus 70% alcohol;bote 100 ml;1,85;https://prod-mercadona.imgix.net/images/dc2a39c619f18f401f87a72d3a7cdaf1.jpg?fit=crop&h=300&w=300;gel y jabón de manos
gel de manos antiséptico deliplus;bote 500 ml;3;https://prod-mercadona.imgix.net/images/ce6f918f7970ec7ffecbcaeffa82c587.jpg?fit=crop&h=300&w=300;gel y jabón de manos
spray manos loción higienizante deliplus 80% alcohol;spray 75 ml;1,2;https://prod-mercadona.imgix.net/images/8315f345bf3c4c1e88ec1a782bbf7298.jpg?fit=crop&h=300&w=300;gel y jabón de manos
gel de manos hidroalcohólico cohete deliplus;botella 50 ml;1,65;https://prod-mercadona.imgix.net/images/38e3981ca7ffa1cafdfad96f67c08e64.jpg?fit=crop&h=300&w=300;gel y jabón de manos
gel de manos hidroalcohólico panda deliplus;botella 50 ml;1,65;https://prod-mercadona.imgix.net/images/ee35aa328a21b137e63b7a755dec0fde.jpg?fit=crop&h=300&w=300;gel y jabón de manos
jabón de manos elixir d'automne líquido;bote 290 ml;1,95;https://prod-mercadona.imgix.net/images/34eeb73e43f35fc319bf54302ba50a12.jpg?fit=crop&h=300&w=300;gel y jabón de manos
recarga jabón de manos dermoprotector deliplus líquido;paquete 1 l;1,1;https://prod-mercadona.imgix.net/images/bcdd49d1edd2c3fd39ee18c64e244d1a.jpg?fit=crop&h=300&w=300;gel y jabón de manos
esponjas de baño con jabón deliplus;paquete 10 ud.;1,1;https://prod-mercadona.imgix.net/images/4bf2d3a78ea8ab703dca0be9473d686b.jpg?fit=crop&h=300&w=300;gel y jabón de manos
esponja de baño flor deliplus exfoliación suave;paquete 1 ud.;0,85;https://prod-mercadona.imgix.net/images/584b92a3fdc799b7e4c12e0b080944b3.jpg?fit=crop&h=300&w=300;gel y jabón de manos
esponja de baño doble acción suave masaje deliplus;paquete 2 ud.;0,99;https://prod-mercadona.imgix.net/images/6b844f9295f16f788a8883df7ad1e366.jpg?fit=crop&h=300&w=300;gel y jabón de manos
esponja de baño suave deliplus;paquete 2 ud.;0,9;https://prod-mercadona.imgix.net/images/56b4851801209c0c3c721e22a68e02d9.jpg?fit=crop&h=300&w=300;gel y jabón de manos
esponja de baño exfoliación intensa deliplus;paquete 1 ud.;1;https://prod-mercadona.imgix.net/images/6c157d08512d2cc2885eb0796550e568.jpg?fit=crop&h=300&w=300;gel y jabón de manos
esponja de baño vegetal fibras naturales deliplus;paquete 1 ud.;0,99;https://prod-mercadona.imgix.net/images/61c229651dcd37a263b9514ec756d169.jpg?fit=crop&h=300&w=300;gel y jabón de manos
esponja de baño rizo suave deliplus;paquete 2 ud.;1;https://prod-mercadona.imgix.net/images/95a6e46fc8c47141d27d1e8e1465f5c5.jpg?fit=crop&h=300&w=300;gel y jabón de manos
manopla rizo suave deliplus;paquete 2 ud.;1,1;https://prod-mercadona.imgix.net/images/3d4cb88a00e912b463ff74aa427bbad9.jpg?fit=crop&h=300&w=300;gel y jabón de manos
esponja de baño dermo agua deliplus;paquete 1 ud.;1,5;https://prod-mercadona.imgix.net/images/1c276c1c0263821222de51f5ad65a5fd.jpg?fit=crop&h=300&w=300;gel y jabón de manos
esponja de baño infantil disney frozen;paquete 1 ud.;1,6;https://prod-mercadona.imgix.net/images/edb1a62f6583b817a9371d1779b5eb4a.jpg?fit=crop&h=300&w=300;gel y jabón de manos
guante de crin exfoliante deliplus;paquete 1 ud.;2,1;https://prod-mercadona.imgix.net/images/e41dfa0718f42a57a559fe15c802401f.jpg?fit=crop&h=300&w=300;gel y jabón de manos
esponja de baño infantil los increibles;paquete 1 ud.;1,6;https://prod-mercadona.imgix.net/images/1ff0e36ba95d88d5528af02ab266f572.jpg?fit=crop&h=300&w=300;gel y jabón de manos
cepillo de baño deliplus;1 ud.;3;https://prod-mercadona.imgix.net/images/e0a8fd150fe92c184610cdbd5fe5c896.jpg?fit=crop&h=300&w=300;gel y jabón de manos
dentífrico cuidado encías deliplus con flúor;tubo 100 ml;1,2;https://prod-mercadona.imgix.net/images/0fa3112500113c116ea2e9d3903dd04d.jpg?fit=crop&h=300&w=300;higiene bucal
dentífrico blanqueador bicarbonato signal;tubo 100 ml;1,37;https://prod-mercadona.imgix.net/images/33b0aadeec1d233151225a42e08354c3.jpg?fit=crop&h=300&w=300;higiene bucal
dentífrico triple acción colgate con flúor;tubo 100 ml;1,85;https://prod-mercadona.imgix.net/images/ff43c23e2d928d75df841aec96a613e4.jpg?fit=crop&h=300&w=300;higiene bucal
dentífrico protección caries colgate;tubo 100 ml;1,85;https://prod-mercadona.imgix.net/images/26cd965da9eb464110b056ea2826287b.jpg?fit=crop&h=300&w=300;higiene bucal
dentífrico pro-expert oral-b con flúor menta fresca;tubo 85 ml;3;https://prod-mercadona.imgix.net/images/ce554631aa75700ee9b1ab797d5550e6.jpg?fit=crop&h=300&w=300;higiene bucal
dentífrico original colgate total con flúor;tubo 75 ml;1,95;https://prod-mercadona.imgix.net/images/1318c53b815eab75a730ac27fdb10ad2.jpg?fit=crop&h=300&w=300;higiene bucal
dentífrico max fresh colgate;tubo 100 ml;2,05;https://prod-mercadona.imgix.net/images/9d85307cfcd26be0c1a070be2a869ec3.jpg?fit=crop&h=300&w=300;higiene bucal
dentífrico dental pearl deliplus blanqueador;tubo 100 ml;1,95;https://prod-mercadona.imgix.net/images/11beee6b2290dc287b1f0d780e34d403.jpg?fit=crop&h=300&w=300;higiene bucal
dentífrico herbal original colgate;tubo 100 ml;1,85;https://prod-mercadona.imgix.net/images/baef91c5dd0be8f0926407845f1a12ed.jpg?fit=crop&h=300&w=300;higiene bucal
dentífrico bicarbonato blanqueador deliplus;tubo 100 ml;0,95;https://prod-mercadona.imgix.net/images/ea5bc7713268a9c886b8ec58019ebdaa.jpg?fit=crop&h=300&w=300;higiene bucal
dentífrico max white one colgate;tubo 75 ml;2;https://prod-mercadona.imgix.net/images/838bcdec15ff1e4cb8f5fc28655ace72.jpg?fit=crop&h=300&w=300;higiene bucal
dentífrico sensation blanqueador colgate;tubo 100 ml;2,05;https://prod-mercadona.imgix.net/images/bbe6a7be12732e296ea8dc2d14134306.jpg?fit=crop&h=300&w=300;higiene bucal
dentífrico repair & protect sensodyne con flúor;tubo 75 ml;4,05;https://prod-mercadona.imgix.net/images/a82b615e43f25a001230582b494d4fb1.jpg?fit=crop&h=300&w=300;higiene bucal
dentífrico 3 action deliplus;tubo 100 ml;0,95;https://prod-mercadona.imgix.net/images/337fbdbfde0f85b1f7ae6ca0ec1d8141.jpg?fit=crop&h=300&w=300;higiene bucal
dentífrico gel white effect deliplus 2 en 1;bote 100 ml;0,85;https://prod-mercadona.imgix.net/images/57f721c02dd21a48cafd85ba1ce874da.jpg?fit=crop&h=300&w=300;higiene bucal
dentífrico blanqueante sensodyne;tubo 75 ml;3,5;https://prod-mercadona.imgix.net/images/6d9d95dd5871e32503b867df6a71eb41.jpg?fit=crop&h=300&w=300;higiene bucal
dentífrico fresh gel menta extra refrescante deliplus;tubo 100 ml;0,9;https://prod-mercadona.imgix.net/images/0ea31e6dc6422314f55664dd04066615.jpg?fit=crop&h=300&w=300;higiene bucal
dentífrico gel kids deliplus 2 en 1;bote 100 ml;1;https://prod-mercadona.imgix.net/images/5527f9f6f22bb15fca8a4185fb0abac3.jpg?fit=crop&h=300&w=300;higiene bucal
dentífrico gel clorofila fresh deliplus 2 en 1;bote 100 ml;0,85;https://prod-mercadona.imgix.net/images/4a8d753fecfcddd333bf9402808dce95.jpg?fit=crop&h=300&w=300;higiene bucal
dentífrico maximum protección caries colgate menta fresca;tubo 100 ml;1,99;https://prod-mercadona.imgix.net/images/c4349634f573aaf08bda95c5f45d44dd.jpg?fit=crop&h=300&w=300;higiene bucal
dentífrico anticaries deliplus;tubo 100 ml;0,9;https://prod-mercadona.imgix.net/images/07fd3cc7d84f435791365733e4cc10fa.jpg?fit=crop&h=300&w=300;higiene bucal
dentífrico anticaries deliplus;tubo 30 ml;0,6;https://prod-mercadona.imgix.net/images/c9d914e3f806264c51ae42c739cc08c3.jpg?fit=crop&h=300&w=300;higiene bucal
dentífrico infantil + 2 años deliplus;tubo 75 ml;1;https://prod-mercadona.imgix.net/images/3cef63a4a13b4f9b57a0ce9e9e743e1b.jpg?fit=crop&h=300&w=300;higiene bucal
dentífrico gel infantil + 2 años deliplus my unicorn;tubo 75 ml;1;https://prod-mercadona.imgix.net/images/8702c121129acac65f5e991a315aa373.jpg?fit=crop&h=300&w=300;higiene bucal
dentífrico infantil +6 años deliplus justice league;tubo 75 ml;1;https://prod-mercadona.imgix.net/images/c02f401591bba1066198a5df572baa07.jpg?fit=crop&h=300&w=300;higiene bucal
dentífrico infantil + 6 años deliplus;tubo 75 ml;1;https://prod-mercadona.imgix.net/images/9580aaa12f0c05a1d0fcff2d859974da.jpg?fit=crop&h=300&w=300;higiene bucal
dentífrico blanqueador avanzado licor del polo 2 en 1;bote 100 ml;1,9;https://prod-mercadona.imgix.net/images/d6f628feebaaf5cd8dada54cda2cfedb.jpg?fit=crop&h=300&w=300;higiene bucal
dentífrico menta fresca licor del polo 2 en 1;bote 100 ml;1,9;https://prod-mercadona.imgix.net/images/440ce3fef3dd010e210f7d3d19385c6e.jpg?fit=crop&h=300&w=300;higiene bucal
dentífrico sensitive deliplus;tubo 100 ml;1,2;https://prod-mercadona.imgix.net/images/cedd946133006a8c035fb4d1f6d9a510.jpg?fit=crop&h=300&w=300;higiene bucal
dentífrico gingival deliplus con flúor;tubo 100 ml;1,2;https://prod-mercadona.imgix.net/images/f4708176ada676c816dc3725d2dc6c1e.jpg?fit=crop&h=300&w=300;higiene bucal
dentífrico herbal deliplus con flúor;tubo 100 ml;0,95;https://prod-mercadona.imgix.net/images/582dbe8fbaf18dedcbe134d24312c032.jpg?fit=crop&h=300&w=300;higiene bucal
dentífrico active carbon deliplus blanqueador;tubo 100 ml;1,5;https://prod-mercadona.imgix.net/images/da13bdf2164ec31fc0d66ecb6de717fc.jpg?fit=crop&h=300&w=300;higiene bucal
cepillo dental medio deliplus;paquete 3 ud.;1;https://prod-mercadona.imgix.net/images/381f19972c58a6929729b6b46181a911.jpg?fit=crop&h=300&w=300;higiene bucal
cepillo dental suave deliplus;paquete 3 ud.;1;https://prod-mercadona.imgix.net/images/eb6e0f1022288cdfba1bf7b0c3db97de.jpg?fit=crop&h=300&w=300;higiene bucal
cepillo dental duro deliplus;paquete 3 ud.;1;https://prod-mercadona.imgix.net/images/4501f6dcffd6ac9c9cbfa623fb0b9a70.jpg?fit=crop&h=300&w=300;higiene bucal
cepillo dental medio todo en uno oral-b;paquete 1 ud.;2,8;https://prod-mercadona.imgix.net/images/2b22ee1992fb0a468607ae73cb92e5a9.jpg?fit=crop&h=300&w=300;higiene bucal
cepillo dental encías y dientes sensibles deliplus;paquete 1 ud.;1,3;https://prod-mercadona.imgix.net/images/364032a46a2a5ffe9f49b5863e09179c.jpg?fit=crop&h=300&w=300;higiene bucal
cepillo dental infantil spiderman sp.berner;paquete 1 ud.;0,9;https://prod-mercadona.imgix.net/images/f155e2007b88def3696a1892ce1c23f0.jpg?fit=crop&h=300&w=300;higiene bucal
cepillo dental infantil peppa pig;paquete 1 ud.;0,9;https://prod-mercadona.imgix.net/images/b06b8695700ae77d392e0208ffae4bf0.jpg?fit=crop&h=300&w=300;higiene bucal
cepillo dental plegable de viaje deliplus;paquete 1 ud.;1;https://prod-mercadona.imgix.net/images/22edc486aa8979a9f43b673d0211d119.jpg?fit=crop&h=300&w=300;higiene bucal
cepillo dental medio ultraavanzado deliplus;paquete 1 ud.;1,99;https://prod-mercadona.imgix.net/images/17c4b25ec3de99fc49b343887add8091.jpg?fit=crop&h=300&w=300;higiene bucal
recambios cepillo dental eléctrico sp.berner;paquete 2 ud.;3,95;https://prod-mercadona.imgix.net/images/3c3230687dc564317433fb9bda999d45.jpg?fit=crop&h=300&w=300;higiene bucal
cepillo dental especial ortodoncia deliplus;paquete 1 ud.;1,8;https://prod-mercadona.imgix.net/images/9284183070392f3c4b14a052d0e53d1e.jpg?fit=crop&h=300&w=300;higiene bucal
cepillo dental eléctrico sp.berner;paquete 1 ud.;6,9;https://prod-mercadona.imgix.net/images/25aac66b94583eb622e5e1e5c2306ce1.jpg?fit=crop&h=300&w=300;higiene bucal
cepillo dental infantil eléctrico vengadores;paquete 1 ud.;3,95;https://prod-mercadona.imgix.net/images/deb749dad7bebc96166f34f944078ccc.jpg?fit=crop&h=300&w=300;higiene bucal
cepillo dental eléctrico deliplus desechable;paquete 1 ud.;3,6;https://prod-mercadona.imgix.net/images/64881619e083e5e7c9a1b9d7a6f7c82f.jpg?fit=crop&h=300&w=300;higiene bucal
cepillo dental infantil eléctrico santoro gorjuss sp.berner;paquete 1 ud.;3,95;https://prod-mercadona.imgix.net/images/9a3c90495d2224b067b4dfa2942b2ae7.jpg?fit=crop&h=300&w=300;higiene bucal
cepillo dental eléctrico oral-b pro expert;paquete 1 ud.;9,75;https://prod-mercadona.imgix.net/images/392f1bd37ce9e465ce32b7a31367b0d7.jpg?fit=crop&h=300&w=300;higiene bucal
recambios cepillo dental eléctrico oral-b precision clean;paquete 2 ud.;8,95;https://prod-mercadona.imgix.net/images/ac88d158b09aca54c5b023542c66f0cc.jpg?fit=crop&h=300&w=300;higiene bucal
cepillo dental técnico especial prótesis sp.berner;paquete 1 ud.;1,8;https://prod-mercadona.imgix.net/images/f838ff97cfa2e3744398f1b0140a86fd.jpg?fit=crop&h=300&w=300;higiene bucal
lote higiene bucal oral-b;caja 1 ud.;12,5;https://prod-mercadona.imgix.net/images/bed74b598ea83b1b468fb159b75ead60.jpg?fit=crop&h=300&w=300;higiene bucal
enjuague bucal total action deliplus;botella 500 ml;1,35;https://prod-mercadona.imgix.net/images/75e399a5b01823fb7ef6ef242f167034.jpg?fit=crop&h=300&w=300;higiene bucal
enjuague bucal fresh 0% alcohol deliplus;botella 500 ml;1,35;https://prod-mercadona.imgix.net/images/5253e0e40fc4592f03465368a37c8ad0.jpg?fit=crop&h=300&w=300;higiene bucal
cepillos interdentales cónicos extrafinos deliplus;paquete 6 ud.;1,5;https://prod-mercadona.imgix.net/images/8af49c863597d110ba3a0a444084de2f.jpg?fit=crop&h=300&w=300;higiene bucal
enjuague bucal explosion action deliplus;botella 500 ml;1,5;https://prod-mercadona.imgix.net/images/d94991a8826b3d7ffcd0f1ca55dc4939.jpg?fit=crop&h=300&w=300;higiene bucal
enjuague bucal white effect deliplus blanqueador;botella 500 ml;1,5;https://prod-mercadona.imgix.net/images/b1b961cbe9f5c4b977eda698b9f9dc11.jpg?fit=crop&h=300&w=300;higiene bucal
crema adhesiva para prótesis dentales benfix sin sabor;tubo 50 g;3,5;https://prod-mercadona.imgix.net/images/da946326156aaf91dcf525845b6d2c22.jpg?fit=crop&h=300&w=300;higiene bucal
spray bucal deliplus;paquete 5 ml;1,05;https://prod-mercadona.imgix.net/images/9e43785217adc7b34674388d28901a50.jpg?fit=crop&h=300&w=300;higiene bucal
cepillos interdentales cónicos finos deliplus;paquete 6 ud.;1,5;https://prod-mercadona.imgix.net/images/94df6449ad17e832f2f333fc9b431131.jpg?fit=crop&h=300&w=300;higiene bucal
enjuague bucal protección dientes y encías listerine menta;botella 500 ml;5;https://prod-mercadona.imgix.net/images/030fa2098360d1968c9d27ea0d9db1dc.jpg?fit=crop&h=300&w=300;higiene bucal
hilo dental con cera y sabor menta;paquete 2 ud.;1,8;https://prod-mercadona.imgix.net/images/b753a9cb4e620ae5bed8d827be833e39.jpg?fit=crop&h=300&w=300;higiene bucal
enjuague bucal cuidado total listerine menta;botella 500 ml;5;https://prod-mercadona.imgix.net/images/1bab2473153ba402b980080768580340.jpg?fit=crop&h=300&w=300;higiene bucal
enjuague bucal kids deliplus sin alcohol;botella 500 ml;1,5;https://prod-mercadona.imgix.net/images/1b5a4a265590eee95738ead9d40ea26a.jpg?fit=crop&h=300&w=300;higiene bucal
